Year,Country,Medal,City,Sport,Discipline,Athlete,Gender,Event
2012,Japan,Bronze,London,Aquatics,Swimming,"UEDA, Haruka",Women,4X100M Medley
2012,United States,Gold,London,Aquatics,Swimming,"BERENS, Ricky",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"DWYER, Conor",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"HOUCHIN, Charlie",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"LOCHTE, Ryan",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"MCLEAN, Matthew",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"PHELPS, Michael",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"TARWATER, Davis",Men,4X200M Freestyle
2012,France,Silver,London,Aquatics,Swimming,"AGNEL, Yannick",Men,4X200M Freestyle
2012,France,Silver,London,Aquatics,Swimming,"LEFERT, Clement",Men,4X200M Freestyle
2012,France,Silver,London,Aquatics,Swimming,"LEVEAUX, Amaury",Men,4X200M Freestyle
2012,France,Silver,London,Aquatics,Swimming,"MALLET, Gregory",Men,4X200M Freestyle
2012,France,Silver,London,Aquatics,Swimming,"STRAVIUS, Jeremy",Men,4X200M Freestyle
2012,China,Bronze,London,Aquatics,Swimming,"DAI, Jun",Men,4X200M Freestyle
2012,China,Bronze,London,Aquatics,Swimming,"HAO, Yun",Men,4X200M Freestyle
2012,China,Bronze,London,Aquatics,Swimming,"JIANG, Haiqi",Men,4X200M Freestyle
2012,China,Bronze,London,Aquatics,Swimming,"LI, Yunqi",Men,4X200M Freestyle
2012,China,Bronze,London,Aquatics,Swimming,"LU, Zhiwu",Men,4X200M Freestyle
2012,China,Bronze,London,Aquatics,Swimming,"SUN, Yang",Men,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"ANDERSON, Alyssa",Women,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"FRANKLIN, Missy",Women,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"PERDUE, Lauren",Women,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"SCHMITT, Allison",Women,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"VOLLMER, Dana",Women,4X200M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"VREELAND, Shannon",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"BAINBRIDGE, Angie",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"BARRATT, Bronte",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"COUTTS, Alicia",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"ELMSLIE, Brittany",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"EVANS, Blair",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"NEILSEN, Jade",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"PALMER, Kylie",Women,4X200M Freestyle
2012,Australia,Silver,London,Aquatics,Swimming,"SCHLANGER, Melanie",Women,4X200M Freestyle
2012,France,Bronze,London,Aquatics,Swimming,"BALMY, Coralie",Women,4X200M Freestyle
2012,France,Bronze,London,Aquatics,Swimming,"BONNET, Charlotte",Women,4X200M Freestyle
2012,France,Bronze,London,Aquatics,Swimming,"ETIENNE, Ophelie-Cyrielle",Women,4X200M Freestyle
2012,France,Bronze,London,Aquatics,Swimming,"FARRELL, Margaux",Women,4X200M Freestyle
2012,France,Bronze,London,Aquatics,Swimming,"LAZARE, Mylene",Women,4X200M Freestyle
2012,France,Bronze,London,Aquatics,Swimming,"MUFFAT, Camille",Women,4X200M Freestyle
2012,France,Gold,London,Aquatics,Swimming,"MANAUDOU, Florent",Men,50M Freestyle
2012,United States,Silver,London,Aquatics,Swimming,"JONES, Cullen",Men,50M Freestyle
2012,Brazil,Bronze,London,Aquatics,Swimming,"CIELO FILHO, Cesar",Men,50M Freestyle
2012,Netherlands,Gold,London,Aquatics,Swimming,"KROMOWIDJOJO, Ranomi",Women,50M Freestyle
2012,Belarus,Silver,London,Aquatics,Swimming,"GERASIMENYA, Aleksandra",Women,50M Freestyle
2012,Netherlands,Bronze,London,Aquatics,Swimming,"VELDHUIS, Marleen",Women,50M Freestyle
2012,United States,Gold,London,Aquatics,Swimming,"LEDECKY, Katie",Women,800M Freestyle
2012,Spain,Silver,London,Aquatics,Swimming,"BELMONTE GARCIA, Mireia",Women,800M Freestyle
2012,United Kingdom,Bronze,London,Aquatics,Swimming,"ADLINGTON, Rebecca",Women,800M Freestyle
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"ISHCHENKO, Natalia",Women,Duet
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"ROMASHINA, Svetlana",Women,Duet
2012,Spain,Silver,London,Aquatics,Synchronized Swimming,"CARBONELL BALLESTERO, Ona",Women,Duet
2012,Spain,Silver,London,Aquatics,Synchronized Swimming,"FUENTES FACHE, Andrea",Women,Duet
2012,China,Bronze,London,Aquatics,Synchronized Swimming,"HUANG, Xuechen",Women,Duet
2012,China,Bronze,London,Aquatics,Synchronized Swimming,"LIU, Ou",Women,Duet
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"DAVYDOVA, Anastasia",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"GROMOVA, Maria",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"ISHCHENKO, Natalia",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"KHASYANOVA, Elvira",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"KOROBOVA, Daria",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"PATSKEVICH, Alexandra",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"ROMASHINA, Svetlana",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"SHISHKINA, Alla",Women,Team
2012,Russia,Gold,London,Aquatics,Synchronized Swimming,"TIMANINA, Anzhelika",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"CHANG, Si",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"CHEN, Xiaojun",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"HUANG, Xuechen",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"JIANG, Tingting",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"JIANG, Wenwen",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"LIU, Ou",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"LUO, Xi",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"SUN, Wenyan",Women,Team
2012,China,Silver,London,Aquatics,Synchronized Swimming,"WU, Yiwen",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"BASIANA CANELLAS, Clara",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"CABELLO RODILLA, Alba",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"CARBONELL BALLESTERO, Ona",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"CRESPI JAUME, Margalida",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"FUENTES FACHE, Andrea",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"HENRIQUEZ TORRES, Thais",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"KLAMBURG ROQUE, Paula",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"MONTRUCCHIO BEAUS, Irene",Women,Team
2012,Spain,Bronze,London,Aquatics,Synchronized Swimming,"PONS ARENAS, Laia",Women,Team
2012,Croatia,Gold,London,Aquatics,Water Polo,"BARAC, Samir",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"BOSKOVIC, Miho",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"BULJUBASIC, Ivan",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"BURIC, Damir",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"BUSLJE, Andro",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"DOBUD, Niksa",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"HINIC, Igor",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"JOKOVIC, Maro",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"MUSLIM, Petar",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"OBRADOVIC, Paulo",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"PAVIC, Josip",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"SUKNO, Sandro",Men,Water Polo
2012,Croatia,Gold,London,Aquatics,Water Polo,"VICAN, Frano",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"AICARDI, Matteo",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"FELUGO, Maurizio",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"FIGLIOLI, Pietro",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"FIORENTINI, Deni",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"GALLO, Valentino",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"GIACOPPO, Massimo",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"GIORGETTI, Alex",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"GITTO, Niccolo",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"PASTORINO, Giacomo",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"PEREZ, Amaurys",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"PREMUS, Danijel",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"PRESCIUTTI, Christian",Men,Water Polo
2012,Italy,Silver,London,Aquatics,Water Polo,"TEMPESTI, Stefano",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"ALEKSIC, Milan",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"FILIPOVIC, Filip",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"GOCIC, Zivko",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"MANDIC, Dusan",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"MITROVIC, Stefan",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"NIKIC, Slobodan",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"PIJETLOVIC, Dusko",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"PIJETLOVIC, Gojko",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"PRLAINOVIC, Andrija",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"RADJEN, Nikola",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"SAPONJIC, Aleksa",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"SORO, Slobodan",Men,Water Polo
2012,,Bronze,London,Aquatics,Water Polo,"UDOVICIC, Vanja",Men,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"ANAE, Tumua",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"ARMSTRONG, Betsey",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"CRAIG, Kami",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"DRIES, Annika",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"MATHEWSON, Courtney",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"PETRI, Heather",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"RULON, Kelly",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"SEIDEMANN, Melissa",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"STEFFENS, Jessica",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"STEFFENS, Maggie",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"VILLA, Brenda",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"WENGER, Lauren",Women,Water Polo
2012,United States,Gold,London,Aquatics,Water Polo,"WINDES, Elsie",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"BACH PASCUAL, Marta",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"BLAS MARTINEZ, Andrea",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"COPADO AMOROS, Ana",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"ESPAR LLAQUET, Anni",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"ESTER RAMOS, Laura",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"GARCIA, Maica",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"LOPEZ VENTOSA, Laura",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"MESEGUER FLAQUE, Ona",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"MIRANDA DORADO, Lorena",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"ORTIZ REYES, Matilde",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"PAREJA, Jennifer",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"PENA CARRASCO, Pilar",Women,Water Polo
2012,Spain,Silver,London,Aquatics,Water Polo,"TARRAGO AYMERICH, Roser",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"BEADSWORTH, Gemma",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"BROWN, Victoria",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"GYNTHER, Kate",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"KNOX, Bronwen",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"LINCOLN-SMITH, Holly",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"MCCORMACK, Alicia",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"MORAN, Jane",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"RALPH, Glencora",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"RIPPON, Melissa",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"SMITH, Sophie",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"SOUTHERN, Ash",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"WEBSTER, Rowie",Women,Water Polo
2012,Australia,Bronze,London,Aquatics,Water Polo,"ZAGAME, Nicola",Women,Water Polo
2012,"Korea, South",Gold,London,Archery,Archery,"OH, Jin Hyek",Men,Individual
2012,Japan,Silver,London,Archery,Archery,"FURUKAWA, Takaharu",Men,Individual
2012,China,Bronze,London,Archery,Archery,"DAI, Xiaoxiang",Men,Individual
2012,"Korea, South",Gold,London,Archery,Archery,"KI, Bo Bae",Women,Individual
2012,Mexico,Silver,London,Archery,Archery,"ROMAN, Aida",Women,Individual
2012,Mexico,Bronze,London,Archery,Archery,"AVITIA, Mariana",Women,Individual
2012,Italy,Gold,London,Archery,Archery,"FRANGILLI, Michele",Men,Team
2012,Italy,Gold,London,Archery,Archery,"GALIAZZO, Marco",Men,Team
2012,Italy,Gold,London,Archery,Archery,"NESPOLI, Mauro",Men,Team
2012,United States,Silver,London,Archery,Archery,"ELLISON, Brady",Men,Team
2012,United States,Silver,London,Archery,Archery,"KAMINSKI, Jake",Men,Team
2012,United States,Silver,London,Archery,Archery,"WUKIE, Jacob",Men,Team
2012,"Korea, South",Bronze,London,Archery,Archery,"IM, Dong Hyun",Men,Team
2012,"Korea, South",Bronze,London,Archery,Archery,"KIM, Bubmin",Men,Team
2012,"Korea, South",Bronze,London,Archery,Archery,"OH, Jin Hyek",Men,Team
2012,"Korea, South",Gold,London,Archery,Archery,"CHOI, Hyeonju",Women,Team
2012,"Korea, South",Gold,London,Archery,Archery,"KI, Bo Bae",Women,Team
2012,"Korea, South",Gold,London,Archery,Archery,"LEE, Sung Jin",Women,Team
2012,China,Silver,London,Archery,Archery,"CHENG, Ming",Women,Team
2012,China,Silver,London,Archery,Archery,"FANG, Yuting",Women,Team
2012,China,Silver,London,Archery,Archery,"XU, Jing",Women,Team
2012,Japan,Bronze,London,Archery,Archery,"HAYAKAWA, Ren",Women,Team
2012,Japan,Bronze,London,Archery,Archery,"KANIE, Miki",Women,Team
2012,Japan,Bronze,London,Archery,Archery,"KAWANAKA, Kaori",Women,Team
2012,United Kingdom,Gold,London,Athletics,Athletics,"FARAH, Mo",Men,10000M
2012,United States,Silver,London,Athletics,Athletics,"RUPP, Galen",Men,10000M
2012,Ethiopia,Bronze,London,Athletics,Athletics,"BEKELE, Tariku",Men,10000M
2012,Ethiopia,Gold,London,Athletics,Athletics,"DIBABA, Tirunesh",Women,10000M
2012,Kenya,Silver,London,Athletics,Athletics,"KIPYEGO, Sally Jepkosgei",Women,10000M
2012,Kenya,Bronze,London,Athletics,Athletics,"CHERUIYOT, Vivian",Women,10000M
2012,Jamaica,Gold,London,Athletics,Athletics,"BOLT, Usain",Men,100M
2012,Jamaica,Silver,London,Athletics,Athletics,"BLAKE, Yohan",Men,100M
2012,United States,Bronze,London,Athletics,Athletics,"GATLIN, Justin",Men,100M
2012,Jamaica,Gold,London,Athletics,Athletics,"FRASER-PRYCE, Shelly-Ann",Women,100M
2012,United States,Silver,London,Athletics,Athletics,"JETER, Carmelita",Women,100M
2012,Jamaica,Bronze,London,Athletics,Athletics,"CAMPBELL-BROWN, Veronica",Women,100M
2012,Australia,Gold,London,Athletics,Athletics,"PEARSON, Sally",Women,100M Hurdles
