Year,Country,Medal,City,Sport,Discipline,Athlete
1984,Algeria,Bronze,Los Angeles,Boxing,Boxing,"ZAOUI, Mohamed"
1984,"Korea, South",Gold,Los Angeles,Boxing,Boxing,"SHIN, Joon-Sup"
1984,United States,Silver,Los Angeles,Boxing,Boxing,"HILL, Virgil Eugene"
1984,United States,Bronze,Los Angeles,Boxing,Boxing,"HOLYFIELD, Evander"
1984,Algeria,Bronze,Los Angeles,Boxing,Boxing,"MOUSSA, Mustapha"
1984,Yugoslovia,Gold,Los Angeles,Boxing,Boxing,"JOSIPOVIC, Antun"
1984,New Zealand,Silver,Los Angeles,Boxing,Boxing,"BARRY, Kevin"
1984,Italy,Bronze,Los Angeles,Boxing,Boxing,"MUSONE, Angelo"
1984,Netherlands,Bronze,Los Angeles,Boxing,Boxing,"VANDERLIJDE, Arnold"
1984,United States,Gold,Los Angeles,Boxing,Boxing,"TILLMAN, Henry"
1984,Canada,Silver,Los Angeles,Boxing,Boxing,"DEWIT, Willie"
1984,Denmark,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"JAKOBSEN, Henning Lynge"
1984,Germany,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"EICKE, Ulrich"
1984,Canada,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"CAIN, Lawrence"
1984,Romania,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"OLARU, Costica"
1984,Canada,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"CAIN, Lawrence"
1984,Denmark,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"JAKOBSEN, Henning Lynge"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"HOYER, Didier"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"RENAUD, Eric"
1984,Romania,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan"
1984,Romania,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"SIMIONOV, Toma"
1984,Yugoslovia,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"LJUBEK, Matija"
1984,Yugoslovia,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"NISOVIC, Mirko"
1984,Spain,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MIGUEZ GOMEZ, Enrique"
1984,Spain,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"SUAREZ AMADOR, Narciso"
1984,Yugoslovia,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"LJUBEK, Matija"
1984,Yugoslovia,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"NISOVIC, Mirko"
1984,Romania,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan"
1984,Romania,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"SIMIONOV, Toma"
1984,United States,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BARTON, Gregory Mark"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"THOMPSON, Alan Blair"
1984,Yugoslovia,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"JANIC, Milan"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BREGEON, Bernard"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FERGUSON, Ian Gordon"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MOBERG, Lars-Erik"
1984,Netherlands,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"DERCKX, Annemarie"
1984,Sweden,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta"
1984,Germany,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"SCHUTTPELZ, Barbara"
1984,Australia,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"KELLY, Barry"
1984,Australia,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"KENNY, Grant"
1984,Canada,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FISHER, Hugh"
1984,Canada,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MORRIS, Alwyn"
1984,France,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BREGEON, Bernard"
1984,France,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"LEFOULON, Patrick"
1984,Canada,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FISHER, Hugh"
1984,Canada,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MORRIS, Alwyn"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FERGUSON, Ian Gordon"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MAC DONALD, Christopher Paul"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BENGTSSON, Per-Inge"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MOBERG, Lars-Erik"
1984,Germany,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"IDEM, Josefa"
1984,Germany,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"SCHUTTPELZ, Barbara"
1984,Sweden,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta"
1984,Sweden,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"OLSSON, Anna"
1984,Canada,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BARRE, Alexandra"
1984,Canada,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"HOLLOWAY, Susan"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BAROUH, Francois"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BOCCARA, Philippe"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BOUCHERIT, Pascal"
1984,France,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"VAVASSEUR, Didier"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BRAMWELL, Grant"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"FERGUSON, Ian Gordon"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MAC DONALD, Christopher Paul"
1984,New Zealand,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"THOMPSON, Alan Blair"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BENGTSSON, Per-Inge"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"KARLS, Tommy"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MOBERG, Lars-Erik"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"OHLSSON, Thomas"
1984,Canada,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"BARRE, Alexandra"
1984,Canada,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"GUAY, Lucie"
1984,Canada,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"HOLLOWAY, Susan"
1984,Canada,Bronze,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"OLMSTEAD, Barbara"
1984,Romania,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"CONSTANTIN, Agafia"
1984,Romania,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"MARINESCU, Tecla"
1984,Romania,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"NICHITOV-IONESCU, Nastasia"
1984,Romania,Gold,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"STEFAN, Maria"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"ANDERSSON, Agneta"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"KARLSSON, Eva"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"OLSSON, Anna"
1984,Sweden,Silver,Los Angeles,Canoe / Kayak,Canoe / Kayak F,"WIBERG-GUNNARSSON, Susanne"
1984,Norway,Bronze,Los Angeles,Cycling,Cycling Road,"LAURITZEN, Dag Otto"
1984,United States,Gold,Los Angeles,Cycling,Cycling Road,"GREWAL, Alexi S."
1984,Canada,Silver,Los Angeles,Cycling,Cycling Road,"BAUER, Stephen"
1984,Germany,Bronze,Los Angeles,Cycling,Cycling Road,"SCHUMACHER, Sandra"
1984,United States,Gold,Los Angeles,Cycling,Cycling Road,"CARPENTER-PHINNEY, Helen Constance"
1984,United States,Silver,Los Angeles,Cycling,Cycling Road,"TWIGG, Rebecca Lynne"
1984,United States,Bronze,Los Angeles,Cycling,Cycling Road,"KIEFEL, Ronald Alexander"
1984,United States,Bronze,Los Angeles,Cycling,Cycling Road,"KNICKMAN, Clarence Roy"
1984,United States,Bronze,Los Angeles,Cycling,Cycling Road,"PHINNEY, Davis Welsh"
1984,United States,Bronze,Los Angeles,Cycling,Cycling Road,"WEAVER, Andrew Telsher"
1984,Italy,Gold,Los Angeles,Cycling,Cycling Road,"BARTALINI, Marcello"
1984,Italy,Gold,Los Angeles,Cycling,Cycling Road,"GIOVANNETTI, Marco"
1984,Italy,Gold,Los Angeles,Cycling,Cycling Road,"POLI, Eros"
1984,Italy,Gold,Los Angeles,Cycling,Cycling Road,"VANDELLI, Claudio"
1984,Switzerland,Silver,Los Angeles,Cycling,Cycling Road,"ACHERMANN, Alfred"
1984,Switzerland,Silver,Los Angeles,Cycling,Cycling Road,"TRINKLER, Richard"
1984,Switzerland,Silver,Los Angeles,Cycling,Cycling Road,"VIAL, Laurent"
1984,Switzerland,Silver,Los Angeles,Cycling,Cycling Road,"WISS, Benno"
1984,France,Bronze,Los Angeles,Cycling,Cycling Track,"COLAS, Fabrice"
1984,Germany,Gold,Los Angeles,Cycling,Cycling Track,"SCHMIDTKE, Fredy"
1984,Canada,Silver,Los Angeles,Cycling,Cycling Track,"HARNETT, Curtis"
1984,United States,Bronze,Los Angeles,Cycling,Cycling Track,"NITZ, Leonard Harvey"
1984,United States,Gold,Los Angeles,Cycling,Cycling Track,"HEGG, Stephen Edward"
1984,Germany,Silver,Los Angeles,Cycling,Cycling Track,"GOLZ, Rolf"
1984,Mexico,Bronze,Los Angeles,Cycling,Cycling Track,"YOUSHIMATZ, Jose Manuel"
1984,Belgium,Gold,Los Angeles,Cycling,Cycling Track,"ILEGEMS, Roger"
1984,Germany,Silver,Los Angeles,Cycling,Cycling Track,"MESSERSCHMIDT, Uwe"
1984,Japan,Bronze,Los Angeles,Cycling,Cycling Track,"SAKAMOTO, Tsutomu"
1984,United States,Gold,Los Angeles,Cycling,Cycling Track,"GORSKI, Mark Brian"
1984,United States,Silver,Los Angeles,Cycling,Cycling Track,"VAILS, Nelson Beasley"
1984,Germany,Bronze,Los Angeles,Cycling,Cycling Track,"ALBER, Reinhard"
1984,Germany,Bronze,Los Angeles,Cycling,Cycling Track,"GOLZ, Rolf"
1984,Germany,Bronze,Los Angeles,Cycling,Cycling Track,"GUNTHER, Roland"
1984,Germany,Bronze,Los Angeles,Cycling,Cycling Track,"MARX, Michael"
1984,Australia,Gold,Los Angeles,Cycling,Cycling Track,"GRENDA, Michael"
1984,Australia,Gold,Los Angeles,Cycling,Cycling Track,"NICHOLS, Kevin"
1984,Australia,Gold,Los Angeles,Cycling,Cycling Track,"TURTUR, Michael"
1984,Australia,Gold,Los Angeles,Cycling,Cycling Track,"WOODS, Dean"
1984,United States,Silver,Los Angeles,Cycling,Cycling Track,"GRYLLS, David Mills"
1984,United States,Silver,Los Angeles,Cycling,Cycling Track,"HEGG, Stephen Edward"
1984,United States,Silver,Los Angeles,Cycling,Cycling Track,"MCDONOUGH, R.Patrick"
1984,United States,Silver,Los Angeles,Cycling,Cycling Track,"NITZ, Leonard Harvey"
1984,Switzerland,Bronze,Los Angeles,Equestrian,Dressage,H:: LIMANDUS
1984,Switzerland,Bronze,Los Angeles,Equestrian,Dressage,"HOFER, Otto"
1984,Switzerland,Bronze,Los Angeles,Equestrian,Dressage,"HOFER, Otto Josef"
1984,Germany,Gold,Los Angeles,Equestrian,Dressage,H:: AHLERICH
1984,Germany,Gold,Los Angeles,Equestrian,Dressage,"KLIMKE, Reiner"
1984,Denmark,Silver,Los Angeles,Equestrian,Dressage,H:: MARZOG
1984,Denmark,Silver,Los Angeles,Equestrian,Dressage,"JENSEN-TORNBLAD, Anne Grethe"
1984,Denmark,Silver,Los Angeles,Equestrian,Dressage,"TORNBLAD-JENSEN, Anne"
1984,Germany,Gold,Los Angeles,Equestrian,Dressage,"KLIMKE, Reiner"
1984,Germany,Gold,Los Angeles,Equestrian,Dressage,"KRUG, Herbert"
1984,Germany,Gold,Los Angeles,Equestrian,Dressage,"SAUER, Uwe"
1984,Switzerland,Silver,Los Angeles,Equestrian,Dressage,"HOFER, Otto Josef"
1984,Sweden,Bronze,Los Angeles,Equestrian,Dressage,"BYLUND, Ingamay"
1984,Sweden,Bronze,Los Angeles,Equestrian,Dressage,"HAKANSSON, Ulla"
1984,Sweden,Bronze,Los Angeles,Equestrian,Dressage,"NATHORST, Louise"
1984,Switzerland,Silver,Los Angeles,Equestrian,Dressage,"DE BARY, Amy Catherine"
1984,Switzerland,Silver,Los Angeles,Equestrian,Dressage,"STUECKELBERGER, Christine"
1984,New Zealand,Gold,Los Angeles,Equestrian,Eventing,"TODD, Mark"
1984,United Kingdom,Bronze,Los Angeles,Equestrian,Eventing,"HOLGATE-LENG, Virginia"
1984,United States,Silver,Los Angeles,Equestrian,Eventing,"STIVES-LENDE, Karen Elizabeth"
1984,Germany,Bronze,Los Angeles,Equestrian,Eventing,"ERHORN, Claus"
1984,Germany,Bronze,Los Angeles,Equestrian,Eventing,"HOGREFE, Dietmar"
1984,Germany,Bronze,Los Angeles,Equestrian,Eventing,"TESDORPF, Burkhard"
1984,United States,Gold,Los Angeles,Equestrian,Eventing,"DAVIDSON, Bruce Oram"
1984,United States,Gold,Los Angeles,Equestrian,Eventing,"FLEISCHMANN, Torrance Watkins"
1984,United States,Gold,Los Angeles,Equestrian,Eventing,"PLUMB, John Michael"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Eventing,"STARK, Ian"
1984,Germany,Bronze,Los Angeles,Equestrian,Eventing,"OVERESCH-BOEKER, Bettina"
1984,United States,Gold,Los Angeles,Equestrian,Eventing,"STIVES-LENDE, Karen Elizabeth"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Eventing,"CLAPHAM, Diana"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Eventing,"HOLGATE-LENG, Virginia"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Eventing,"PRIOR-PALMER-GREEN, Lucinda"
1984,United States,Gold,Los Angeles,Equestrian,Jumping,"FARGIS, Joseph Halpin, Iv"
1984,United States,Silver,Los Angeles,Equestrian,Jumping,"HOMFELD, Conrad E."
1984,Switzerland,Bronze,Los Angeles,Equestrian,Jumping,"ROBBIANI, Adelheid"
1984,Germany,Bronze,Los Angeles,Equestrian,Jumping,"LIGGES, Fritz"
1984,Germany,Bronze,Los Angeles,Equestrian,Jumping,"LUTHER, Peter"
1984,Germany,Bronze,Los Angeles,Equestrian,Jumping,"SCHOCKEMÖHLE, Paul"
1984,Germany,Bronze,Los Angeles,Equestrian,Jumping,"SLOOTHAAK, Franke"
1984,United States,Gold,Los Angeles,Equestrian,Jumping,"FARGIS, Joseph Halpin, Iv"
1984,United States,Gold,Los Angeles,Equestrian,Jumping,"HOMFELD, Conrad E."
1984,United Kingdom,Silver,Los Angeles,Equestrian,Jumping,"GRUBB, Timothy"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Jumping,"SMITH, Steven"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Jumping,"WHITAKER, John Edwin"
1984,United Kingdom,Silver,Los Angeles,Equestrian,Jumping,"WHITAKER, Michael"
1984,United States,Gold,Los Angeles,Equestrian,Jumping,"BURR-HOWARD, Leslie Michele"
1984,United States,Gold,Los Angeles,Equestrian,Jumping,"SMITH, Melanie Ashworth"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"RIBOUD, Philippe"
1984,France,Gold,Los Angeles,Fencing,Fencing,"BOISSE, Philippe"
1984,Sweden,Silver,Los Angeles,Fencing,Fencing,"VÄGGÖ, Björne"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"BELLONE, Stefano"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"CUOMO, Sandro"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"FERRO, Cosimo"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"MANZI, Roberto"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"MAZZONI, Angelo"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"BORRMANN, Elmar"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"FISCHER, Volker"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"HEER, Gerhard"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"NICKEL, Rafael"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"PUSCH, Alexander"
1984,France,Silver,Los Angeles,Fencing,Fencing,"BOISSE, Philippe"
1984,France,Silver,Los Angeles,Fencing,Fencing,"HENRY, Jean-Michel"
1984,France,Silver,Los Angeles,Fencing,Fencing,"LENGLET, Olivier"
1984,France,Silver,Los Angeles,Fencing,Fencing,"RIBOUD, Philippe"
1984,France,Silver,Los Angeles,Fencing,Fencing,"SALESSE, Michel"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"CERIONI, Stefano"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"NUMA, Mauro"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"BEHR, Matthias"
1984,Italy,Bronze,Los Angeles,Fencing,Fencing,"VACCARONI, Dorina"
1984,China,Gold,Los Angeles,Fencing,Fencing,"LUAN, Ju-Jie"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"HANISCH, Cornelia"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"CERBONI, Marc"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"GROC, Patrick"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"JOLYOT, Pascal"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"OMNES, Philippe"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"PIETRUSZKA, Frederic"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"BORELLA, Andrea"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"CERIONI, Stefano"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"CIPRESSA, Andrea"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"NUMA, Mauro"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"SCURI, Angelo"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"BECK, Frank"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"BEHR, Matthias"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"GEY, Matthias"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"HEIN, Harald"
1984,Germany,Silver,Los Angeles,Fencing,Fencing,"REICHERT, Klaus"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"BROUQUIER, Veronique"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"LATRILLE-GAUDIN, Brigitte"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"MEYGRET, Anne"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"MODAINE, Laurence"
1984,France,Bronze,Los Angeles,Fencing,Fencing,"TRINQUET-HACHIN, Pascale"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"BISCHOFF, Sabine"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"FUNKENHAUSER, Zita-Eva"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"HANISCH, Cornelia"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"KIRCHEIS-WESSEL, Ute"
1984,Germany,Gold,Los Angeles,Fencing,Fencing,"WEBER, Christiane"
1984,Romania,Silver,Los Angeles,Fencing,Fencing,"DAN, Aurora"
1984,Romania,Silver,Los Angeles,Fencing,Fencing,"GUZGANU-TUFAN, Elisabeta"
1984,Romania,Silver,Los Angeles,Fencing,Fencing,"MOLDOVAN-ZSAK, Marcela"
1984,Romania,Silver,Los Angeles,Fencing,Fencing,"OROS, Rozalia"
1984,Romania,Silver,Los Angeles,Fencing,Fencing,"WEBER-KOSZTO, Monika"
1984,United States,Bronze,Los Angeles,Fencing,Fencing,"WESTBROOK, Peter Jonathan"
1984,France,Gold,Los Angeles,Fencing,Fencing,"LAMOUR, Jean-Francois"
1984,Italy,Silver,Los Angeles,Fencing,Fencing,"MARIN, Marco"
1984,Romania,Bronze,Los Angeles,Fencing,Fencing,"CHICULITA, Alexandru"
1984,Romania,Bronze,Los Angeles,Fencing,Fencing,"MARIN, Corneliu"
1984,Romania,Bronze,Los Angeles,Fencing,Fencing,"MUSTATA, Marin"
1984,Romania,Bronze,Los Angeles,Fencing,Fencing,"POP, Ioan"
1984,Romania,Bronze,Los Angeles,Fencing,Fencing,"SZABO, Vilmos"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"ARCIDIACONO, Angelo"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"DALLA BARBA, Gianfranco"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"MARIN, Marco"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"MEGLIO, Ferdinando"
1984,Italy,Gold,Los Angeles,Fencing,Fencing,"SCALZO, Giovanni"
1984,France,Silver,Los Angeles,Fencing,Fencing,"DELRIEU, Philippe"
1984,France,Silver,Los Angeles,Fencing,Fencing,"DUCHEIX, Franck"
1984,France,Silver,Los Angeles,Fencing,Fencing,"GRANGER-VEYRON, Herve"
1984,France,Silver,Los Angeles,Fencing,Fencing,"GUICHOT, Pierre"
1984,France,Silver,Los Angeles,Fencing,Fencing,"LAMOUR, Jean-Francois"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"BALJIC, Mirsad"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"BAZDAREVIC, Mehmed"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"CAPLJIC, Vlado"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"CVETKOVIC, Borislav"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"DEVERIC, Stjepan"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"DJUROVSKI, Milko"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"ELSNER, Marko"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"GRACAN, Nenad"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"IVKOVIC, Tomislav"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"KATANEC, Srecko"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"MILJUS, Branko"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"MRKELA, Mitar"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"NIKOLIC, Jovica"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"PUDAR, Ivan"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"RADANOVIC, Ljubomir"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"SMAJIC, Admir"
1984,Yugoslovia,Bronze,Los Angeles,Football,Football,"STOJKOVIC, Dragan"
1984,France,Gold,Los Angeles,Football,Football,"AYACHE, William"
1984,France,Gold,Los Angeles,Football,Football,"BENSOUSSAN, Michel"
1984,France,Gold,Los Angeles,Football,Football,"BIBARD, Michel"
1984,France,Gold,Los Angeles,Football,Football,"BIJOTAT, Dominique"
1984,France,Gold,Los Angeles,Football,Football,"BRISSON, Francois"
1984,France,Gold,Los Angeles,Football,Football,"CUBAYNES, Patrick"
1984,France,Gold,Los Angeles,Football,Football,"GARANDE, Patrice"
1984,France,Gold,Los Angeles,Football,Football,"JEANNOL, Philippe"
1984,France,Gold,Los Angeles,Football,Football,"LACOMBE, Guy"
1984,France,Gold,Los Angeles,Football,Football,"LEMOULT, Jean-Claude"
1984,France,Gold,Los Angeles,Football,Football,"ROHR, Jean Philippe"
1984,France,Gold,Los Angeles,Football,Football,"RUST, Albert"
1984,France,Gold,Los Angeles,Football,Football,"SENAC, Didier"
1984,France,Gold,Los Angeles,Football,Football,"THOUVENEL, Jean Christophe"
1984,France,Gold,Los Angeles,Football,Football,"TOURE, Jose"
1984,France,Gold,Los Angeles,Football,Football,"XUEREB, Daniel"
1984,France,Gold,Los Angeles,Football,Football,"ZANON, Jean Louis"
1984,Brazil,Silver,Los Angeles,Football,Football,"BRUM, Jorge Luiz"
1984,Brazil,Silver,Los Angeles,Football,Football,"CORTEZ SILVA, David"
1984,Brazil,Silver,Los Angeles,Football,Football,"CRUZ, Milton"
1984,Brazil,Silver,Los Angeles,Football,Football,"DIAS, Luiz"
1984,Brazil,Silver,Los Angeles,Football,Football,"FERREIRA, Andre Luiz"
1984,Brazil,Silver,Los Angeles,Football,Football,"GALVAO, Mauro"
1984,Brazil,Silver,Los Angeles,Football,Football,"GIL, Antonio Jose"
1984,Brazil,Silver,Los Angeles,Football,Football,"LEIEHART NETO, Joao"
1984,Brazil,Silver,Los Angeles,Football,Football,"OLIVEIRA, Aguilmar"
1984,Brazil,Silver,Los Angeles,Football,Football,"PAIVA, Silvio"
1984,Brazil,Silver,Los Angeles,Football,Football,"RINALDI, Gilmar"
1984,Brazil,Silver,Los Angeles,Football,Football,"ROQUE KAEFER, Ademir"
1984,Brazil,Silver,Los Angeles,Football,Football,"SANTOS, Paulo"
